review_id,clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended,,,,,,,,,,
2560,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,177,13,1,,,,,,,,,,
2561,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,German Shepherd,,,,129,23,1,,,,,,,,,,
2562,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,115,20,1,,,,,,,,,,
2563,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Boxer,Scottish Fold,,,103,10,1,,,,,,,,,,
2564,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Scottish Fold,,,112,18,1,,,,,,,,,,
2565,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,83,11,1,,,,,,,,,,
2566,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,87,20,1,,,,,,,,,,
2567,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,145,19,1,,,,,,,,,,
2568,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Yorkshire Terrier,American Shorthair,,,117,15,1,,,,,,,,,,
2569,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Bulldog,,,,112,26,0,,,,,,,,,,
2570,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Boxer,,,,47,13,1,,,,,,,,,,
2571,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Bulldog,Persian,,,90,14,1,,,,,,,,,,
2572,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Beagle,American Shorthair,,,135,18,1,,,,,,,,,,
2573,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,Persian,,,107,6,1,,,,,,,,,,
2574,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,103,23,1,,,,,,,,,,
2575,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,115,13,1,,,,,,,,,,
2576,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,German Shepherd,,,,97,14,1,,,,,,,,,,
2577,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,,,97,20,1,,,,,,,,,,
2578,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,Siamese,,,159,13,1,,,,,,,,,,
2579,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Labrador Retriever,,,,109,19,1,,,,,,,,,,
2580,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Bulldog,,,,101,21,1,,,,,,,,,,
2581,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Boxer,,Angelfish,Parrotlet,118,9,1,,,,,,,,,,
2582,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,Sphynx,Betta Fish,Lovebird,135,19,1,,,,,,,,,,
2583,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Labrador Retriever,,,,157,21,1,,,,,,,,,,
2584,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Bulldog,Persian,,,125,18,1,,,,,,,,,,
2585,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,141,16,1,,,,,,,,,,
2586,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,,,,116,23,1,,,,,,,,,,
2587,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,German Shepherd,,,,107,24,1,,,,,,,,,,
2588,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,Scottish Fold,Angelfish,Dove,153,15,1,,,,,,,,,,
2589,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Yorkshire Terrier,Persian,,,131,24,1,,,,,,,,,,
2590,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,113,17,1,,,,,,,,,,
2591,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,German Shepherd,Siamese,,,130,21,1,,,,,,,,,,
2592,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Boxer,,,,117,20,1,,,,,,,,,,
2593,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,German Shepherd,American Bobtail,,,149,15,1,,,,,,,,,,
2594,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Labrador Retriever,American Shorthair,,,169,19,1,,,,,,,,,,
2595,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,American Bobtail,,,77,20,1,,,,,,,,,,
2596,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Beagle,,,,123,18,1,,,,,,,,,,
2597,C-6941229,Walgreens Pet and Animal Emerging Clinic,IA,West,Bulldog,,,,122,19,1,,,,,,,,,,
2598,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,,,154,15,1,,,,,,,,,,
2599,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,Cory Catfish,Finch,133,25,0,,,,,,,,,,
2600,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,American Shorthair,,,166,16,1,,,,,,,,,,
2601,C-8350481,DSHealthcare Pet and Animal Emerging Clinic,MA,South,,,Angelfish,Lovebird,122,26,0,,,,,,,,,,
2602,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,Betta Fish,Parrotlet,104,14,1,,,,,,,,,,
2603,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,,Scottish Fold,,,63,12,1,,,,,,,,,,
2604,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,,,119,19,1,,,,,,,,,,
2605,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,160,28,0,,,,,,,,,,
2606,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,Persian,,,96,23,1,,,,,,,,,,
2607,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,Betta Fish,Lovebird,80,27,1,,,,,,,,,,
2608,C-7173048,Empack Pet and Animal Emerging Clinic,CO,West,,,,,143,20,1,,,,,,,,,,
2609,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,48,24,1,,,,,,,,,,
2610,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Boxer,Sphynx,,,123,25,0,,,,,,,,,,
2611,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,93,28,1,,,,,,,,,,
2612,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Beagle,Sphynx,,,149,19,1,,,,,,,,,,
2613,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Bulldog,Sphynx,,,128,22,1,,,,,,,,,,
2614,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,57,22,1,,,,,,,,,,
2615,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,Siamese,,,79,17,1,,,,,,,,,,
2616,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,109,31,0,,,,,,,,,,
2617,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,115,25,0,,,,,,,,,,
2618,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Boxer,Sphynx,,,114,17,1,,,,,,,,,,
2619,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,140,16,1,,,,,,,,,,
2620,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,133,12,1,,,,,,,,,,
2621,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,German Shepherd,Maine Coone,Angelfish,African Gray Parrot,120,28,0,,,,,,,,,,
2622,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,89,21,1,,,,,,,,,,
2623,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,,,,102,19,1,,,,,,,,,,
2624,C-3829341,Walgreens Pet and Animal Emerging Clinic,CA,West,,,,,143,23,1,,,,,,,,,,
2625,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,81,20,1,,,,,,,,,,
2626,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,138,15,1,,,,,,,,,,
2627,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,75,21,1,,,,,,,,,,
2628,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,,,,124,24,1,,,,,,,,,,
2629,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Golden Retriever,,,,91,15,1,,,,,,,,,,
2630,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,German Shepherd,,,,138,14,1,,,,,,,,,,
2631,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,American Shorthair,,,139,21,1,,,,,,,,,,
2632,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,,,75,20,1,,,,,,,,,,
2633,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,162,16,1,,,,,,,,,,
2634,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,133,9,1,,,,,,,,,,
2635,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,,,,165,16,1,,,,,,,,,,
2636,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,90,13,1,,,,,,,,,,
2637,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,148,15,1,,,,,,,,,,
2638,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Yorkshire Terrier,,,,104,19,1,,,,,,,,,,
2639,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,,,,178,19,1,,,,,,,,,,
2640,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,American Bobtail,,,137,23,1,,,,,,,,,,
2641,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,German Shepherd,,,,126,11,1,,,,,,,,,,
2642,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,123,20,1,,,,,,,,,,
2643,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,,American Bobtail,,,116,12,1,,,,,,,,,,
2644,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,Cory Catfish,Lovebird,149,10,1,,,,,,,,,,
2645,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Boxer,,Angelfish,Parrotlet,113,26,0,,,,,,,,,,
2646,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,Scottish Fold,,,131,21,1,,,,,,,,,,
2647,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,71,11,1,,,,,,,,,,
2648,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Golden Retriever,Persian,Cory Catfish,Lovebird,120,31,0,,,,,,,,,,
2649,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Beagle,,,,104,21,1,,,,,,,,,,
2650,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,97,21,1,,,,,,,,,,
2651,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,,,,52,16,1,,,,,,,,,,
2652,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,American Shorthair,,,202,27,0,,,,,,,,,,
2653,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,133,21,1,,,,,,,,,,
2654,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,,,103,26,0,,,,,,,,,,
2655,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,American Bobtail,,,119,27,0,,,,,,,,,,
2656,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,Guppy,Lovebird,172,13,1,,,,,,,,,,
2657,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,,,,,57,22,1,,,,,,,,,,
2658,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,134,22,1,,,,,,,,,,
2659,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,German Shepherd,American Shorthair,,,102,31,0,,,,,,,,,,
2660,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,102,26,0,,,,,,,,,,
2661,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,,,91,24,1,,,,,,,,,,
2662,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,132,23,1,,,,,,,,,,
2663,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,108,16,1,,,,,,,,,,
2664,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Bulldog,Siamese,,,183,22,1,,,,,,,,,,
2665,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,Goldfish,African Gray Parrot,115,19,1,,,,,,,,,,
2666,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,154,33,0,,,,,,,,,,
2667,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,194,14,1,,,,,,,,,,
2668,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,Maine Coone,,,105,22,1,,,,,,,,,,
2669,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Yorkshire Terrier,,,,98,14,1,,,,,,,,,,
2670,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,130,12,1,,,,,,,,,,
2671,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,American Shorthair,,,77,21,1,,,,,,,,,,
2672,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,178,19,1,,,,,,,,,,
2673,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,German Shepherd,Persian,Goldfish,Dove,114,14,1,,,,,,,,,,
2674,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,,Betta Fish,Parrotlet,77,16,1,,,,,,,,,,
2675,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Labrador Retriever,,,,96,18,1,,,,,,,,,,
2676,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,Guppy,Parrotlet,122,13,1,,,,,,,,,,
2677,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Boxer,,,,55,24,1,,,,,,,,,,
2678,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,134,22,1,,,,,,,,,,
2679,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,,,,156,16,1,,,,,,,,,,
2680,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Beagle,Sphynx,,,159,21,1,,,,,,,,,,
2681,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,151,13,1,,,,,,,,,,
2682,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,Sphynx,,,92,25,1,,,,,,,,,,
2683,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,113,15,1,,,,,,,,,,
2684,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Beagle,,,,96,16,1,,,,,,,,,,
2685,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,87,22,1,,,,,,,,,,
2686,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Labrador Retriever,Siamese,,,86,23,1,,,,,,,,,,
2687,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,100,10,1,,,,,,,,,,
2688,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,122,12,1,,,,,,,,,,
2689,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,Scottish Fold,,,103,20,1,,,,,,,,,,
2690,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,133,20,1,,,,,,,,,,
2691,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,,,92,29,1,,,,,,,,,,
2692,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,120,20,1,,,,,,,,,,
2693,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,German Shepherd,Scottish Fold,Betta Fish,Finch,67,26,1,,,,,,,,,,
2694,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,Siamese,,,89,21,1,,,,,,,,,,
2695,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Boxer,,,,101,17,1,,,,,,,,,,
2696,C-6941229,Walgreens Pet and Animal Emerging Clinic,IA,West,Beagle,,,,88,23,1,,,,,,,,,,
2697,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,174,25,0,,,,,,,,,,
2698,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,Persian,,,112,26,0,,,,,,,,,,
2699,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,American Bobtail,,,124,10,1,,,,,,,,,,
2700,C-8350481,DSHealthcare Pet and Animal Emerging Clinic,MA,South,Boxer,,,,155,27,0,,,,,,,,,,
2701,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,German Shepherd,,Goldfish,Finch,142,18,1,,,,,,,,,,
2702,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,156,25,0,,,,,,,,,,
2703,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,German Shepherd,Siamese,,,177,13,1,,,,,,,,,,
2704,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Golden Retriever,Scottish Fold,,,92,24,1,,,,,,,,,,
2705,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Labrador Retriever,American Shorthair,,,106,21,1,,,,,,,,,,
2706,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,American Bobtail,,,163,20,1,,,,,,,,,,
2707,C-7173048,Empack Pet and Animal Emerging Clinic,CO,West,Labrador Retriever,American Shorthair,,,106,16,1,,,,,,,,,,
2708,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,147,21,1,,,,,,,,,,
2709,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,German Shepherd,,,,142,10,1,,,,,,,,,,
2710,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,Persian,,,110,9,1,,,,,,,,,,
2711,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Bulldog,,Goldfish,Finch,123,20,1,,,,,,,,,,
2712,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,American Bobtail,,,64,17,1,,,,,,,,,,
2713,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Beagle,,,,103,16,1,,,,,,,,,,
2714,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,American Shorthair,,,118,21,1,,,,,,,,,,
2715,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,118,18,1,,,,,,,,,,
2716,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,German Shepherd,Scottish Fold,,,135,12,1,,,,,,,,,,
2717,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,146,17,1,,,,,,,,,,
2718,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Beagle,American Shorthair,,,147,21,1,,,,,,,,,,
2719,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,Scottish Fold,,,93,16,1,,,,,,,,,,
2720,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,104,28,0,,,,,,,,,,
2721,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,124,21,1,,,,,,,,,,
2722,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Boxer,Maine Coone,,,148,16,1,,,,,,,,,,
2723,C-3829341,Walgreens Pet and Animal Emerging Clinic,CA,West,Boxer,American Bobtail,,,90,17,1,,,,,,,,,,
2724,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Boxer,Siamese,,,77,23,1,,,,,,,,,,
2725,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,93,23,1,,,,,,,,,,
2726,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,135,22,1,,,,,,,,,,
2727,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,117,21,1,,,,,,,,,,
2728,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,,,165,14,1,,,,,,,,,,
2729,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,95,20,1,,,,,,,,,,
2730,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Beagle,,,,117,18,1,,,,,,,,,,
2731,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,100,10,1,,,,,,,,,,
2732,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,87,22,1,,,,,,,,,,
2733,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,75,16,1,,,,,,,,,,
2734,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Beagle,,,,114,20,1,,,,,,,,,,
2735,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,162,18,1,,,,,,,,,,
2736,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Beagle,,,,159,20,1,,,,,,,,,,
2737,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,,,,119,24,1,,,,,,,,,,
2738,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Yorkshire Terrier,,,,70,30,1,,,,,,,,,,
2739,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,125,26,0,,,,,,,,,,
2740,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Boxer,American Bobtail,,,121,18,1,,,,,,,,,,
2741,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,131,22,1,,,,,,,,,,
2742,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,96,22,1,,,,,,,,,,
2743,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,,,,150,24,1,,,,,,,,,,
2744,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,97,18,1,,,,,,,,,,
2745,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,108,21,1,,,,,,,,,,
2746,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,86,20,1,,,,,,,,,,
2747,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,American Bobtail,Betta Fish,Dove,75,18,1,,,,,,,,,,
2748,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Labrador Retriever,,,,71,30,1,,,,,,,,,,
2749,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,,,,130,25,0,,,,,,,,,,
2750,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,,,160,16,1,,,,,,,,,,
2751,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,German Shepherd,,,,123,13,1,,,,,,,,,,
2752,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Boxer,,,,160,15,1,,,,,,,,,,
2753,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,,,,111,22,1,,,,,,,,,,
2754,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Bulldog,,Goldfish,Dove,101,20,1,,,,,,,,,,
2755,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,112,22,1,,,,,,,,,,
2756,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,Maine Coone,,,157,24,1,,,,,,,,,,
2757,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,Betta Fish,Lovebird,159,29,0,,,,,,,,,,
2758,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Boxer,,,,147,20,1,,,,,,,,,,
2759,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,German Shepherd,,,,128,18,1,,,,,,,,,,
2760,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,German Shepherd,American Bobtail,Cory Catfish,African Gray Parrot,138,16,1,,,,,,,,,,
2761,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,Angelfish,Finch,129,23,1,,,,,,,,,,
2762,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,Guppy,African Gray Parrot,123,24,1,,,,,,,,,,
2763,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,133,20,1,,,,,,,,,,
2764,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,Sphynx,,,119,19,1,,,,,,,,,,
2765,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,German Shepherd,,,,149,27,0,,,,,,,,,,
2766,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Bulldog,Maine Coone,,,142,22,1,,,,,,,,,,
