review_id,clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended,,,,,,,,,,
6177,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Golden Retriever,Sphynx,Cory Catfish,African Gray Parrot,113,9,1,,,,,,,,,,
6178,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,Scottish Fold,,,145,16,1,,,,,,,,,,
6179,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,140,14,1,,,,,,,,,,
6180,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Boxer,,Angelfish,Lovebird,155,20,1,,,,,,,,,,
6181,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,128,13,1,,,,,,,,,,
6182,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,42,23,1,,,,,,,,,,
6183,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,German Shepherd,,,,145,26,0,,,,,,,,,,
6184,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Boxer,,,,111,22,1,,,,,,,,,,
6185,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,,,,115,17,1,,,,,,,,,,
6186,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,85,20,1,,,,,,,,,,
6187,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,107,20,1,,,,,,,,,,
6188,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,142,10,1,,,,,,,,,,
6189,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Boxer,,,,112,18,1,,,,,,,,,,
6190,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Beagle,,,,95,27,1,,,,,,,,,,
6191,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Labrador Retriever,,,,112,14,1,,,,,,,,,,
6192,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,117,25,0,,,,,,,,,,
6193,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Boxer,,,,96,24,1,,,,,,,,,,
6194,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,72,17,1,,,,,,,,,,
6195,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,93,21,1,,,,,,,,,,
6196,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Golden Retriever,Scottish Fold,,,130,18,1,,,,,,,,,,
6197,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,94,25,1,,,,,,,,,,
6198,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,Siamese,,,103,18,1,,,,,,,,,,
6199,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,,,105,20,1,,,,,,,,,,
6200,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Labrador Retriever,American Shorthair,,,101,26,0,,,,,,,,,,
6201,C-6941229,Walgreens,IA,West,German Shepherd,,,,108,22,1,,,,,,,,,,
6202,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,,,96,17,1,,,,,,,,,,
6203,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,137,16,1,,,,,,,,,,
6204,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Labrador Retriever,Maine Coone,,,124,20,1,,,,,,,,,,
6205,C-8350481,DSHealthcare,MA,South,,Sphynx,,,120,25,0,,,,,,,,,,
6206,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,Cory Catfish,African Gray Parrot,130,21,1,,,,,,,,,,
6207,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,,,,,87,21,1,,,,,,,,,,
6208,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Labrador Retriever,,,,98,16,1,,,,,,,,,,
6209,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,98,17,1,,,,,,,,,,
6210,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,137,19,1,,,,,,,,,,
6211,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,140,14,1,,,,,,,,,,
6212,C-7173048,Empack,CO,West,Labrador Retriever,,,,191,20,1,,,,,,,,,,
6213,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,German Shepherd,,,,89,19,1,,,,,,,,,,
6214,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,,,154,18,1,,,,,,,,,,
6215,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,128,13,1,,,,,,,,,,
6216,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,,,,69,17,1,,,,,,,,,,
6217,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Labrador Retriever,,,,107,21,1,,,,,,,,,,
6218,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,138,14,1,,,,,,,,,,
6219,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Golden Retriever,,,,145,22,1,,,,,,,,,,
6220,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Golden Retriever,Scottish Fold,,,149,22,1,,,,,,,,,,
6221,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,170,13,1,,,,,,,,,,
6222,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,102,27,0,,,,,,,,,,
6223,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,American Bobtail,,,156,23,1,,,,,,,,,,
6224,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,159,21,1,,,,,,,,,,
6225,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,64,24,1,,,,,,,,,,
6226,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,American Bobtail,,,187,24,1,,,,,,,,,,
6227,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,140,12,1,,,,,,,,,,
6228,C-3829341,Walgreens,CA,West,,,,,91,16,1,,,,,,,,,,
6229,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,,,,98,20,1,,,,,,,,,,
6230,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,104,13,1,,,,,,,,,,
6231,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,,,,149,29,0,,,,,,,,,,
6232,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,Angelfish,Finch,110,28,0,,,,,,,,,,
6233,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,Sphynx,,,90,20,1,,,,,,,,,,
6234,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Boxer,,,,125,17,1,,,,,,,,,,
6235,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,,,,149,15,1,,,,,,,,,,
6236,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,118,13,1,,,,,,,,,,
6237,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,,,,162,23,1,,,,,,,,,,
6238,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,163,21,1,,,,,,,,,,
6239,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Beagle,Siamese,,,142,15,1,,,,,,,,,,
6240,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Beagle,,,,160,20,1,,,,,,,,,,
6241,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,German Shepherd,,,,132,21,1,,,,,,,,,,
6242,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,Siamese,,,100,30,0,,,,,,,,,,
6243,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Labrador Retriever,,,,127,19,1,,,,,,,,,,
6244,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,85,22,1,,,,,,,,,,
6245,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Yorkshire Terrier,,,,111,17,1,,,,,,,,,,
6246,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,140,27,0,,,,,,,,,,
6247,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,,,,137,14,1,,,,,,,,,,
6248,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Boxer,American Bobtail,,,124,20,1,,,,,,,,,,
6249,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,85,17,1,,,,,,,,,,
6250,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,138,17,1,,,,,,,,,,
6251,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,Sphynx,,,157,17,1,,,,,,,,,,
6252,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,,,,105,17,1,,,,,,,,,,
6253,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,Persian,,,101,23,1,,,,,,,,,,
6254,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Scottish Fold,,,94,11,1,,,,,,,,,,
6255,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,,,113,22,1,,,,,,,,,,
6256,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,American Shorthair,,,171,28,0,,,,,,,,,,
6257,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,153,14,1,,,,,,,,,,
6258,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,German Shepherd,,,,179,20,1,,,,,,,,,,
6259,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Beagle,,,,192,21,1,,,,,,,,,,
6260,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,American Bobtail,,,135,15,1,,,,,,,,,,
6261,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,American Bobtail,Angelfish,African Gray Parrot,90,11,1,,,,,,,,,,
6262,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,133,21,1,,,,,,,,,,
6263,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,Scottish Fold,,,175,17,1,,,,,,,,,,
6264,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,130,19,1,,,,,,,,,,
6265,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,131,22,1,,,,,,,,,,
6266,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Yorkshire Terrier,,,,127,12,1,,,,,,,,,,
6267,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,144,22,1,,,,,,,,,,
6268,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,Scottish Fold,,,90,12,1,,,,,,,,,,
6269,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,German Shepherd,American Shorthair,,,85,14,1,,,,,,,,,,
6270,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Beagle,,,,130,21,1,,,,,,,,,,
6271,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Boxer,,Cory Catfish,Parrotlet,106,21,1,,,,,,,,,,
6272,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,German Shepherd,,,,116,11,1,,,,,,,,,,
6273,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,,,,66,18,1,,,,,,,,,,
6274,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Persian,,,94,22,1,,,,,,,,,,
6275,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Boxer,Sphynx,,,104,27,0,,,,,,,,,,
6276,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,115,17,1,,,,,,,,,,
6277,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,74,20,1,,,,,,,,,,
6278,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Boxer,,,,93,15,1,,,,,,,,,,
6279,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Golden Retriever,,,,104,23,1,,,,,,,,,,
6280,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,Betta Fish,African Gray Parrot,106,21,1,,,,,,,,,,
6281,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,105,25,0,,,,,,,,,,
6282,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Labrador Retriever,Maine Coone,,,107,16,1,,,,,,,,,,
6283,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Beagle,,,,116,16,1,,,,,,,,,,
6284,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,Sphynx,Angelfish,Finch,143,30,0,,,,,,,,,,
6285,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,134,14,1,,,,,,,,,,
6286,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Labrador Retriever,,,,108,22,1,,,,,,,,,,
6287,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,American Bobtail,,,176,22,1,,,,,,,,,,
6288,C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,158,19,1,,,,,,,,,,
6289,C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Bulldog,,,,91,14,1,,,,,,,,,,
6290,C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,German Shepherd,American Bobtail,,,161,8,1,,,,,,,,,,
6291,C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,Persian,,,89,16,1,,,,,,,,,,
6292,C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Labrador Retriever,,Cory Catfish,Dove,148,24,1,,,,,,,,,,
6293,C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Boxer,American Bobtail,,,118,15,1,,,,,,,,,,
6294,C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,Maine Coone,,,137,15,1,,,,,,,,,,
6295,C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,131,27,0,,,,,,,,,,
6296,C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Scottish Fold,,,83,29,1,,,,,,,,,,
6297,C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,German Shepherd,,,,88,15,1,,,,,,,,,,
6298,C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,Maine Coone,,,103,23,1,,,,,,,,,,
6299,C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Scottish Fold,Cory Catfish,Lovebird,101,13,1,,,,,,,,,,
6300,C-6941229,Walgreens,IA,West,Labrador Retriever,,,,113,17,1,,,,,,,,,,
6301,C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,,,137,15,1,,,,,,,,,,
6302,C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,Scottish Fold,,,129,14,1,,,,,,,,,,
6303,C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,129,18,1,,,,,,,,,,
6304,C-8350481,DSHealthcare,MA,South,,,,,125,21,1,,,,,,,,,,
6305,C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,158,30,0,,,,,,,,,,
6306,C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,,,,148,17,1,,,,,,,,,,
6307,C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,German Shepherd,,Cory Catfish,Dove,132,26,0,,,,,,,,,,
6308,C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,German Shepherd,American Shorthair,,,140,16,1,,,,,,,,,,
6309,C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Beagle,,,,137,20,1,,,,,,,,,,
6310,C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,Guppy,Dove,154,17,1,,,,,,,,,,
6311,C-7173048,Empack,CO,West,,,,,144,18,1,,,,,,,,,,
6312,C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,German Shepherd,American Bobtail,,,116,11,1,,,,,,,,,,
6313,C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,Angelfish,African Gray Parrot,118,22,1,,,,,,,,,,
6314,C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Yorkshire Terrier,,,,117,21,1,,,,,,,,,,
6315,C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Golden Retriever,,,,123,22,1,,,,,,,,,,
6316,C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,141,22,1,,,,,,,,,,
6317,C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,69,19,1,,,,,,,,,,
6318,C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,,,,161,25,0,,,,,,,,,,
6319,C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,160,35,0,,,,,,,,,,
6320,C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,146,29,0,,,,,,,,,,
6321,C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,143,12,1,,,,,,,,,,
6322,C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,122,16,1,,,,,,,,,,
6323,C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Bulldog,American Bobtail,Betta Fish,Parrotlet,112,12,1,,,,,,,,,,
6324,C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Bulldog,,,,135,20,1,,,,,,,,,,
6325,C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,161,13,1,,,,,,,,,,
6326,C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,94,12,1,,,,,,,,,,
6327,C-3829341,Walgreens,CA,West,Bulldog,,,,129,26,0,,,,,,,,,,
6328,C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,American Bobtail,,,143,17,1,,,,,,,,,,
6329,C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,German Shepherd,,,,145,22,1,,,,,,,,,,
6330,C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,,,,195,23,1,,,,,,,,,,
6331,C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,146,28,0,,,,,,,,,,
6332,C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,Sphynx,,,163,28,0,,,,,,,,,,
6333,C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,118,21,1,,,,,,,,,,
6334,C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,American Bobtail,Angelfish,Dove,108,14,1,,,,,,,,,,
6335,C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,Siamese,,,118,18,1,,,,,,,,,,
6336,C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Beagle,,,,92,21,1,,,,,,,,,,
6337,C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Beagle,,,,88,15,1,,,,,,,,,,
6338,C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,Maine Coone,,,95,20,1,,,,,,,,,,
6339,C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,100,21,1,,,,,,,,,,
6340,C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Boxer,,,,83,27,1,,,,,,,,,,
6341,C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,Maine Coone,,,81,19,1,,,,,,,,,,
6342,C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,American Shorthair,,,156,16,1,,,,,,,,,,
6343,C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,German Shepherd,,,,144,24,1,,,,,,,,,,
6344,C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,Siamese,,,172,21,1,,,,,,,,,,
6345,C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,135,20,1,,,,,,,,,,
6346,C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,,Angelfish,Finch,125,22,1,,,,,,,,,,
6347,C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,American Bobtail,,,97,17,1,,,,,,,,,,
6348,C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,American Bobtail,,,142,19,1,,,,,,,,,,
6349,C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Bulldog,,,,179,23,1,,,,,,,,,,
6350,C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,,,,105,24,1,,,,,,,,,,
6351,C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,Sphynx,,,103,13,1,,,,,,,,,,
6352,C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,American Bobtail,,,113,6,1,,,,,,,,,,
6353,C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,125,23,1,,,,,,,,,,
6354,C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,,,139,31,0,,,,,,,,,,
6355,C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,Maine Coone,,,106,21,1,,,,,,,,,,
6356,C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Golden Retriever,Scottish Fold,,,124,22,1,,,,,,,,,,
6357,C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Bulldog,,,,98,25,1,,,,,,,,,,
6358,C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,Persian,,,134,25,0,,,,,,,,,,
6359,C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Beagle,,,,99,17,1,,,,,,,,,,
6360,C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,,,,139,14,1,,,,,,,,,,
6361,C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,Persian,,,137,21,1,,,,,,,,,,
6362,C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,American Bobtail,,,77,22,1,,,,,,,,,,
6363,C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Boxer,,,,116,17,1,,,,,,,,,,
6364,C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,,,68,26,1,,,,,,,,,,
6365,C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,Sphynx,,,89,13,1,,,,,,,,,,
6366,C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,95,24,1,,,,,,,,,,
6367,C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,German Shepherd,American Shorthair,Betta Fish,Lovebird,181,27,0,,,,,,,,,,
6368,C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,126,17,1,,,,,,,,,,
6369,C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,120,18,1,,,,,,,,,,
6370,C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,146,23,1,,,,,,,,,,
6371,C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Boxer,,,,121,28,0,,,,,,,,,,
6372,C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,,,,109,16,1,,,,,,,,,,
6373,C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,American Bobtail,,,151,23,1,,,,,,,,,,
6374,C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,106,16,1,,,,,,,,,,
6375,C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,Cory Catfish,African Gray Parrot,140,26,0,,,,,,,,,,
6376,C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Boxer,Sphynx,,,74,25,1,,,,,,,,,,
6377,C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,144,18,1,,,,,,,,,,
6378,C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Yorkshire Terrier,,,,118,14,1,,,,,,,,,,
6379,C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,,,148,6,1,,,,,,,,,,
6380,C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Boxer,,Betta Fish,Parrotlet,81,22,1,,,,,,,,,,
6381,C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Golden Retriever,,,,157,26,0,,,,,,,,,,
6382,C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Golden Retriever,,,,117,21,1,,,,,,,,,,
6383,C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,Scottish Fold,Goldfish,Dove,131,20,1,,,,,,,,,,
6384,C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Beagle,,,,141,24,1,,,,,,,,,,
6385,C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,German Shepherd,Maine Coone,,,174,15,1,,,,,,,,,,
6386,C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,Persian,,,105,15,1,,,,,,,,,,
