clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Golden Retriever,American Bobtail,Goldfish,Lovebird,163,16,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,113,19,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Boxer,,,,173,25,0
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,American Shorthair,Betta Fish,African Gray Parrot,109,7,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Bulldog,,,,75,17,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Labrador Retriever,Scottish Fold,,,112,14,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Bulldog,Scottish Fold,,,163,26,0
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,Angelfish,African Gray Parrot,132,17,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,American Bobtail,,,169,27,0
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,146,15,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,,,,155,21,0
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,,,,130,20,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Boxer,,,,165,21,0
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Bulldog,Persian,,,130,17,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Boxer,,,,80,20,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Boxer,American Shorthair,Angelfish,Lovebird,126,9,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Labrador Retriever,,,,108,23,0
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,158,19,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,American Bobtail,,,98,26,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,Scottish Fold,,,111,18,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,German Shepherd,Sphynx,Guppy,Parrotlet,154,24,0
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,140,18,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,136,13,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Bulldog,,,,158,30,0
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,,Goldfish,Lovebird,125,22,0
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,,Goldfish,Lovebird,94,26,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,,,,111,22,0
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,German Shepherd,,,,101,21,0
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Bulldog,,,,113,24,0
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,German Shepherd,,,,166,25,0
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,German Shepherd,,,,135,22,0
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,Siamese,,,161,18,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Boxer,,Angelfish,Parrotlet,80,20,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,,,,134,16,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,Scottish Fold,,,159,23,0
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,Persian,,,105,15,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,Cory Catfish,African Gray Parrot,95,22,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,Cory Catfish,Dove,120,15,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,142,19,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,123,19,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Golden Retriever,,,,133,23,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,,,,128,22,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Golden Retriever,Persian,,,107,31,0
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Bulldog,Persian,,,139,18,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Beagle,,,,134,16,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Maine Coone,,,69,15,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,Sphynx,,,133,15,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,82,24,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Labrador Retriever,,,,124,17,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,,,,158,19,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,Persian,,,135,23,0
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,109,22,0
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,Persian,Goldfish,Parrotlet,153,13,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,German Shepherd,Siamese,,,106,19,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Boxer,,,,99,14,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Yorkshire Terrier,Sphynx,,,139,17,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,56,23,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Beagle,,,,93,14,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,77,20,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,115,22,0
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,124,29,0
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,German Shepherd,Scottish Fold,,,107,18,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,99,23,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Labrador Retriever,,,,108,25,0
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,58,20,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Golden Retriever,Persian,,,98,20,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,128,18,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Bulldog,,Betta Fish,African Gray Parrot,149,24,0
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Beagle,,,,109,27,0
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,Maine Coone,,,112,33,0
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,,,115,16,1
C-6941229,Walgreens,IA,West,German Shepherd,,,,113,20,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Boxer,,,,113,18,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,Angelfish,Parrotlet,166,20,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,132,19,1
C-8350481,DSHealthcare,MA,South,,,,,163,21,0
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Labrador Retriever,,,,141,9,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Labrador Retriever,Maine Coone,,,129,24,0
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Beagle,,,,157,25,0
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,123,21,0
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Yorkshire Terrier,,,,117,17,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,American Bobtail,,,84,21,1
C-7173048,Empack,CO,West,German Shepherd,Sphynx,,,102,20,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Beagle,,,,90,11,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,,,117,15,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,Siamese,Guppy,Dove,100,13,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,German Shepherd,Scottish Fold,Goldfish,Parrotlet,55,24,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,German Shepherd,,,,86,13,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Beagle,Persian,Angelfish,African Gray Parrot,104,26,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,125,23,0
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,58,22,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,158,24,0
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,92,27,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,,,,153,20,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,Scottish Fold,,,102,17,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Bulldog,,,,106,12,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,,,,142,28,0
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Boxer,,,,140,20,1
C-3829341,Walgreens,CA,West,Beagle,Siamese,,,92,32,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Labrador Retriever,,,,194,26,0
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,Siamese,,,126,20,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,,,,154,18,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,135,24,0
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,,,102,8,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,German Shepherd,Maine Coone,Cory Catfish,Dove,188,14,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Bulldog,,,,91,25,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,,,172,18,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Boxer,,,,114,22,0
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Bulldog,Persian,,,106,23,0
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,Sphynx,,,92,27,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Boxer,Persian,,,205,21,0
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,,Angelfish,Dove,129,24,0
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,,,,119,14,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,,,,158,26,0
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,146,21,0
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,,Cory Catfish,Finch,113,15,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,124,15,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,Persian,,,136,25,0
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,Persian,,,144,23,0
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,91,26,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Bulldog,,,,130,10,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,125,21,0
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,American Bobtail,,,77,28,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,Maine Coone,,,85,21,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,,,,179,14,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Yorkshire Terrier,Persian,,,128,19,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,105,19,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Beagle,Persian,Angelfish,Finch,195,26,0
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Maine Coone,,,124,16,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,German Shepherd,,,,134,17,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,133,18,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,,,,,99,18,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,,,,107,22,0
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,166,20,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,78,21,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,141,21,0
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Boxer,,,,93,22,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,American Bobtail,,,169,19,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,128,26,0
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,Maine Coone,,,99,17,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Bulldog,Maine Coone,,,157,17,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,163,27,0
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Bulldog,,,,48,29,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,Maine Coone,,,93,23,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,Cory Catfish,Lovebird,104,25,0
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,96,24,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,Scottish Fold,,,129,19,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Bulldog,,Cory Catfish,Parrotlet,83,19,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Bulldog,Maine Coone,,,112,26,0
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,,,,79,24,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Beagle,Sphynx,,,175,16,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,Cory Catfish,Lovebird,129,30,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,107,27,0
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Boxer,,Betta Fish,Dove,97,12,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Bulldog,,,,98,25,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,Siamese,,,101,21,0
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,Maine Coone,,,153,20,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,,,96,17,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,Persian,,,157,18,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Beagle,,,,121,26,0
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Beagle,,,,140,22,0
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,92,23,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Boxer,Persian,,,114,16,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Golden Retriever,Persian,,,112,24,0
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Yorkshire Terrier,,,,127,22,0
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Beagle,American Bobtail,,,73,30,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,American Shorthair,,,109,21,0
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,,,,139,19,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,178,20,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,,,148,17,1
C-6941229,Walgreens,IA,West,,,,,141,13,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Bulldog,,Goldfish,Lovebird,76,19,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,97,18,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,96,23,1
C-8350481,DSHealthcare,MA,South,Bulldog,,,,151,23,0
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,Siamese,,,110,21,0
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,,Sphynx,,,114,23,0
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Bulldog,,,,103,29,0
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,154,21,0
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Yorkshire Terrier,,,,94,20,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,111,22,0
C-7173048,Empack,CO,West,Yorkshire Terrier,,,,105,19,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Bulldog,,,,152,21,0
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Boxer,,,,117,18,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,Sphynx,,,102,25,0
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Boxer,Scottish Fold,,,121,17,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,120,16,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Boxer,,Betta Fish,Dove,119,21,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,,,,154,17,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,Scottish Fold,,,112,14,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,106,22,0
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,,Goldfish,Parrotlet,67,32,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,88,21,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,63,15,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Boxer,,,,160,12,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,111,29,0
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,,,,79,24,1
C-3829341,Walgreens,CA,West,,,,,125,26,0
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,American Bobtail,,,157,22,0
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,German Shepherd,,,,92,19,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Bulldog,Sphynx,,,87,18,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,Siamese,,,156,19,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Yorkshire Terrier,,,,127,15,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Yorkshire Terrier,,Angelfish,Parrotlet,98,21,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Boxer,,Angelfish,Parrotlet,87,21,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,108,14,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,,,,179,16,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,119,24,0
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Golden Retriever,,,,164,25,0
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,German Shepherd,American Bobtail,,,116,26,0
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Golden Retriever,Sphynx,,,108,14,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,Maine Coone,,,107,11,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,,,,138,22,0
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Labrador Retriever,,,,144,26,0
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Golden Retriever,,,,127,19,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,92,29,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,107,20,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Beagle,,,,175,19,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Beagle,,Angelfish,African Gray Parrot,123,11,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Bulldog,,,,111,21,0
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,129,17,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Beagle,,,,107,24,0
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,German Shepherd,Sphynx,,,140,19,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,142,23,0
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,Persian,,,143,18,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Boxer,,,,156,22,0
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Bulldog,,,,150,8,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,,,,102,21,0
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,,,,91,22,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,166,26,0
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,Cory Catfish,Finch,160,24,0
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,173,15,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,165,19,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,109,20,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,Siamese,,,133,21,0
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,91,14,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,79,18,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,101,22,0
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,,,132,25,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,156,27,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,Siamese,,,71,21,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,American Shorthair,,,105,24,0
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,,,,89,26,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Boxer,,,,82,28,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,118,15,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,128,18,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Boxer,,Guppy,Parrotlet,97,19,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,,,,153,20,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,American Shorthair,,,136,22,0
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,Guppy,Finch,96,16,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,111,18,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Golden Retriever,,,,100,20,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,,,,109,22,0
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,Persian,,,92,21,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,148,30,0
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Boxer,,Betta Fish,Dove,146,24,0
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,97,18,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Bulldog,American Shorthair,,,89,23,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,Guppy,Finch,92,19,1
