clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Bulldog,,,,82,6,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,,,,158,28,0
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,76,23,1
C-3829341,Walgreens,CA,West,,American Shorthair,,,76,25,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,133,31,0
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Boxer,,,,106,25,0
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,104,25,0
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,Persian,,,127,15,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,,,74,24,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,Persian,,,175,19,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Beagle,,,,90,20,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,100,9,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,137,15,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,150,20,0
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Boxer,,,,137,26,0
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,,,,85,32,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,,,,139,26,0
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Bulldog,,,,191,13,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Bulldog,American Shorthair,,,112,21,0
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Beagle,,,,116,18,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Bulldog,,,,104,16,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,106,17,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,,,,152,24,0
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,Siamese,,,74,19,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Beagle,Siamese,,,170,26,0
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Bulldog,,Betta Fish,Finch,85,11,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,112,20,0
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,,,,64,14,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,German Shepherd,,,,97,18,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,,,,134,17,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,158,20,0
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Labrador Retriever,,Goldfish,Parrotlet,119,19,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Boxer,,Guppy,Finch,103,18,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Persian,,,115,22,0
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,,,,105,26,0
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,92,13,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,105,18,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,198,23,0
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,126,23,0
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,Guppy,Parrotlet,118,17,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,American Shorthair,,,150,17,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,,,130,24,0
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,145,21,0
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,152,24,0
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,Scottish Fold,Betta Fish,Dove,170,24,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,German Shepherd,Scottish Fold,,,97,7,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Boxer,,,,84,16,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Yorkshire Terrier,,,,114,15,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,,,,110,26,0
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,67,15,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Beagle,Persian,,,144,13,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,86,17,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Yorkshire Terrier,Sphynx,,,128,27,0
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,Persian,,,151,25,0
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,German Shepherd,Persian,,,173,18,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Boxer,Sphynx,,,126,22,0
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,Cory Catfish,African Gray Parrot,129,16,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,151,24,0
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,Persian,,,140,17,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Beagle,,,,108,14,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,American Shorthair,Goldfish,Parrotlet,81,25,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,93,22,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,American Bobtail,,,102,17,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,71,29,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,American Bobtail,,,127,25,0
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,123,27,0
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,Persian,,,153,21,0
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Bulldog,,,,131,10,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,125,17,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,Sphynx,,,165,16,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,85,23,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,58,10,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Golden Retriever,,,,88,26,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,Scottish Fold,,,107,20,0
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,German Shepherd,Maine Coone,,,198,22,0
C-6941229,Walgreens,IA,West,Yorkshire Terrier,American Shorthair,,,126,22,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Boxer,,,,67,19,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,Sphynx,,,153,20,0
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,German Shepherd,,,,108,20,0
C-8350481,DSHealthcare,MA,South,,Maine Coone,Cory Catfish,Parrotlet,161,14,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,,,,98,18,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Golden Retriever,Siamese,,,98,21,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Boxer,,,,92,15,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,124,21,0
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,100,21,0
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,Scottish Fold,,,98,26,1
C-7173048,Empack,CO,West,,,,,125,25,0
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Boxer,Persian,,,94,21,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,Goldfish,Dove,88,18,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,126,21,0
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Yorkshire Terrier,,,,94,30,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,German Shepherd,Persian,,,147,28,0
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Labrador Retriever,,,,133,24,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,American Bobtail,,,142,18,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,Scottish Fold,,,73,14,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,122,23,0
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,Sphynx,,,154,20,0
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,93,22,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,89,19,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Boxer,Maine Coone,,,97,18,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,,,,187,17,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,Scottish Fold,,,86,23,1
C-3829341,Walgreens,CA,West,Golden Retriever,,,,72,22,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Labrador Retriever,Siamese,,,156,23,0
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,134,18,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,,,,84,19,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,147,21,0
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Beagle,,,,98,11,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Beagle,,,,100,14,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Boxer,,Betta Fish,Dove,97,19,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,,,138,28,0
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,146,17,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,,,,129,15,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,,,,143,24,0
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,Sphynx,,,92,12,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Golden Retriever,,,,151,11,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Golden Retriever,,,,116,23,0
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Labrador Retriever,,,,127,17,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,153,13,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Boxer,,Goldfish,Finch,122,13,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,80,15,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Boxer,Scottish Fold,,,169,16,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,,,,90,17,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Bulldog,,Angelfish,Lovebird,148,17,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,,,,98,19,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,112,28,0
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,Maine Coone,,,143,19,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Yorkshire Terrier,Siamese,,,115,18,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,Sphynx,,,146,20,0
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,Sphynx,,,125,23,0
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Yorkshire Terrier,,,,110,24,0
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,119,15,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Siamese,,,139,20,0
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Boxer,Siamese,,,99,29,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,Sphynx,,,123,21,0
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Boxer,,,,112,22,0
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,145,9,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,Scottish Fold,,,153,22,0
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Golden Retriever,American Shorthair,,,124,22,0
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,112,23,0
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,Sphynx,,,155,29,0
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,112,13,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,154,4,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Boxer,Sphynx,,,123,23,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Beagle,,,,110,13,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Bulldog,,,,178,25,0
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Boxer,,,,123,19,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Yorkshire Terrier,,,,104,18,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,Cory Catfish,Dove,216,12,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,118,20,0
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Beagle,American Shorthair,,,113,14,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Beagle,Persian,Betta Fish,Dove,85,17,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Golden Retriever,Scottish Fold,,,139,30,0
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,Sphynx,,,84,24,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,Angelfish,Finch,169,13,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,German Shepherd,American Shorthair,,,147,25,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,106,19,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Golden Retriever,Scottish Fold,,,122,31,0
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Bulldog,,,,133,10,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Beagle,,,,84,14,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Yorkshire Terrier,,,,104,22,0
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,79,24,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,105,20,0
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,German Shepherd,,,,147,22,0
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Beagle,American Bobtail,,,125,26,0
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Beagle,Siamese,,,108,29,0
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Beagle,,Betta Fish,Finch,131,19,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,125,21,0
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Labrador Retriever,,,,105,12,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,,,82,17,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,147,21,0
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Beagle,,Angelfish,African Gray Parrot,127,21,0
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Boxer,,,,166,24,0
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Persian,,,85,12,1
C-6941229,Walgreens,IA,West,Beagle,American Shorthair,,,151,24,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,157,15,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,112,24,0
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,95,21,1
C-8350481,DSHealthcare,MA,South,Yorkshire Terrier,,Angelfish,Finch,152,17,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Golden Retriever,,,,94,11,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,106,35,0
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Bulldog,,,,112,11,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,71,22,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Yorkshire Terrier,,,,173,21,0
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Boxer,Siamese,,,156,19,1
C-7173048,Empack,CO,West,,,,,99,27,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,American Shorthair,,,118,16,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Boxer,,,,161,25,0
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,Scottish Fold,,,131,31,0
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,German Shepherd,,,,91,20,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Boxer,,,,146,16,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Yorkshire Terrier,,,,129,27,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,,,,51,22,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,Sphynx,,,97,19,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,American Shorthair,,,96,22,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,,,,151,12,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,,,,71,23,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Boxer,Sphynx,Goldfish,Finch,144,18,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Beagle,Maine Coone,,,107,22,0
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,144,33,0
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,Maine Coone,,,80,19,1
C-3829341,Walgreens,CA,West,Boxer,,,,148,24,0
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,American Shorthair,,,135,18,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Golden Retriever,,,,97,17,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,115,30,0
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,Sphynx,,,147,21,0
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,American Bobtail,,,157,19,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Labrador Retriever,,,,97,20,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,,,,120,22,0
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,,,102,17,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Beagle,Sphynx,,,138,20,0
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,,,,198,20,0
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,,,118,21,0
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,126,26,0
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Boxer,,,,90,20,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Golden Retriever,,,,103,19,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,,,,97,21,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Boxer,,,,124,21,0
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,,,,121,24,0
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,150,30,0
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,144,14,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,American Shorthair,,,169,20,0
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,Cory Catfish,Lovebird,129,26,0
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,,,,150,12,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,120,21,0
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Labrador Retriever,,,,194,26,0
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,,,,127,26,0
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,,,,121,25,0
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,187,25,0
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,Sphynx,,,180,22,0
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,81,15,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,American Shorthair,,,132,22,0
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,German Shepherd,,,,67,6,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,Betta Fish,Finch,119,19,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Yorkshire Terrier,,,,106,18,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,114,18,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,100,23,0
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,188,17,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,,,,100,14,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Golden Retriever,American Shorthair,,,83,22,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,96,19,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,120,18,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Labrador Retriever,,,,86,16,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Golden Retriever,Persian,,,144,26,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,123,29,0
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,,,,153,34,0
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,,,,97,16,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,147,14,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,146,18,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,American Bobtail,,,139,14,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Golden Retriever,,,,112,10,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,88,19,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Boxer,,,,116,21,0
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Labrador Retriever,,,,98,17,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Beagle,,,,186,28,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,Sphynx,Angelfish,Lovebird,145,27,0
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,German Shepherd,,,,56,25,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Labrador Retriever,,,,78,23,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,,,117,21,0
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Bulldog,,,,107,19,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,American Shorthair,,,98,18,1
