clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,Persian,,,165,20,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,146,22,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,American Shorthair,,,152,17,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Boxer,,,,91,21,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Boxer,,,,117,12,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,Siamese,,,152,17,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,83,21,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,,,,115,21,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,,Guppy,Dove,119,23,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,,,,202,17,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Yorkshire Terrier,Persian,,,47,21,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,,,,150,20,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,,,,118,10,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,100,26,0
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Beagle,,,,136,21,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,American Bobtail,,,122,28,0
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,Scottish Fold,Angelfish,Lovebird,125,18,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,Maine Coone,,,115,23,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,Maine Coone,Cory Catfish,African Gray Parrot,126,21,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,93,16,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,American Shorthair,,,87,23,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Golden Retriever,,,,92,23,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,,,,145,24,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,149,19,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,Persian,,,122,25,0
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Bulldog,,,,135,20,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Beagle,Sphynx,Cory Catfish,Finch,170,16,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Sphynx,,,110,21,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Boxer,,,,127,13,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,American Bobtail,,,105,18,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,,,,,147,19,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,164,22,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,Persian,,,119,22,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Beagle,Maine Coone,,,136,27,0
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,121,16,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,Persian,,,121,16,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,Persian,,,102,22,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,157,18,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,,,,128,23,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Bulldog,Maine Coone,,,97,19,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Yorkshire Terrier,,,,97,18,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,,,,194,35,0
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,American Shorthair,,,95,7,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,American Bobtail,,,119,15,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,140,21,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,180,13,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Boxer,,,,93,14,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,Siamese,,,174,21,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Bulldog,,,,164,30,0
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,92,13,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,114,25,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,Persian,Angelfish,Lovebird,144,15,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,,,,153,36,0
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Beagle,,,,32,18,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,Betta Fish,Finch,116,12,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,66,16,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,153,14,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,91,19,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Boxer,,,,74,27,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,99,22,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,98,26,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,114,15,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Beagle,Maine Coone,,,152,23,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,116,12,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,German Shepherd,Sphynx,,,88,27,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,191,21,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,,,,81,15,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,Betta Fish,Parrotlet,92,23,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,,,106,15,1
C-6941229,Walgreens,IA,West,,American Shorthair,,,138,21,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Boxer,,,,130,23,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,140,12,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Boxer,,Angelfish,Finch,100,24,1
C-8350481,DSHealthcare,MA,South,Boxer,Persian,,,99,24,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Labrador Retriever,American Shorthair,,,122,21,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,105,11,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Boxer,,,,158,12,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Boxer,,,,138,19,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,114,18,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,110,9,1
C-7173048,Empack,CO,West,,,,,98,16,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,Sphynx,,,118,22,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,57,27,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,87,21,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Golden Retriever,Scottish Fold,Cory Catfish,Lovebird,53,23,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Golden Retriever,Siamese,,,159,28,0
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Boxer,,,,188,19,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,,,,75,19,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,Maine Coone,,,81,18,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,Persian,,,135,21,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,Guppy,African Gray Parrot,146,17,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,American Bobtail,,,138,24,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,133,23,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Yorkshire Terrier,,,,162,23,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,122,14,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,,,,111,14,1
C-3829341,Walgreens,CA,West,,,,,142,27,0
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,,,,132,28,0
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Labrador Retriever,,,,91,16,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,,,,134,13,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,148,14,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,,,90,8,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Yorkshire Terrier,,,,109,22,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,German Shepherd,,,,139,27,0
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,Cory Catfish,Finch,106,18,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,149,14,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,133,23,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Labrador Retriever,Siamese,,,126,24,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Bulldog,American Bobtail,,,165,26,0
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Bulldog,,,,94,21,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,American Shorthair,Betta Fish,Parrotlet,125,12,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Labrador Retriever,,Guppy,Dove,136,7,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,138,16,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,German Shepherd,Siamese,,,163,19,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,107,7,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,114,19,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Beagle,,Goldfish,Finch,142,27,0
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,106,20,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,,,,128,22,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,,,,88,21,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,,,,62,5,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Yorkshire Terrier,,,,115,30,0
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,,,,102,24,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,American Shorthair,,,108,26,0
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,79,22,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,German Shepherd,,,,77,14,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Yorkshire Terrier,,Betta Fish,Parrotlet,122,20,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,German Shepherd,,,,81,20,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,Angelfish,Dove,146,23,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,,,,,64,19,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,86,20,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,130,28,0
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,119,28,0
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,128,30,0
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,122,21,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Bulldog,Maine Coone,,,127,19,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,91,25,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,Cory Catfish,Finch,111,20,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,Persian,,,129,15,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,Maine Coone,,,131,15,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,American Shorthair,,,99,12,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Yorkshire Terrier,,,,128,15,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,117,25,0
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Bulldog,Scottish Fold,,,94,22,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Golden Retriever,Maine Coone,,,129,24,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Labrador Retriever,,,,101,22,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,127,20,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,,Cory Catfish,Dove,137,9,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Golden Retriever,,,,115,23,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,156,32,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,181,20,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,,,,127,23,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,Maine Coone,,,76,17,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,137,27,0
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,Persian,,,76,18,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,American Shorthair,,,110,21,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,Persian,,,96,29,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,German Shepherd,Siamese,,,105,11,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,158,19,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,80,0,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,117,18,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,100,29,0
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Labrador Retriever,,Angelfish,Parrotlet,121,17,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,131,24,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Maine Coone,,,121,19,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Boxer,,,,167,27,0
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,109,18,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Labrador Retriever,,,,66,18,1
C-6941229,Walgreens,IA,West,,,,,106,17,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,Goldfish,Finch,145,14,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,131,22,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Golden Retriever,Scottish Fold,,,89,17,1
C-8350481,DSHealthcare,MA,South,,,,,117,17,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,,,93,19,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,151,20,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Boxer,,,,138,21,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Bulldog,,,,125,17,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Golden Retriever,Sphynx,,,134,27,0
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,Scottish Fold,,,99,6,1
C-7173048,Empack,CO,West,,Persian,,,159,22,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Golden Retriever,,,,123,15,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,,,91,25,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,133,27,0
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Labrador Retriever,,,,150,14,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,Scottish Fold,,,140,26,0
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Boxer,,,,159,25,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,134,17,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,123,16,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,140,15,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Yorkshire Terrier,,,,90,25,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,Siamese,,,95,22,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,Maine Coone,,,138,17,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,167,26,0
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,American Bobtail,Goldfish,Dove,68,28,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,,,,97,23,1
C-3829341,Walgreens,CA,West,Bulldog,,,,138,23,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,119,21,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,100,15,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Golden Retriever,Siamese,,,139,13,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,183,15,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Yorkshire Terrier,,,,142,21,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Bulldog,,,,74,9,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Beagle,,,,142,18,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,,,96,17,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,American Bobtail,,,145,26,0
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,76,21,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,American Shorthair,Angelfish,Finch,173,10,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Beagle,,,,81,17,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,175,30,0
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,,Guppy,Parrotlet,153,16,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Labrador Retriever,American Shorthair,,,160,17,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,Angelfish,Lovebird,80,26,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Labrador Retriever,American Bobtail,,,147,18,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,Siamese,,,89,19,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,Angelfish,Parrotlet,137,21,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,114,27,0
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,122,27,0
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Golden Retriever,,,,96,23,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,American Bobtail,,,141,20,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Golden Retriever,American Shorthair,,,135,25,0
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Yorkshire Terrier,,,,156,20,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,136,22,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,117,16,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,102,26,0
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,110,17,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Boxer,,,,131,15,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,,,,115,24,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,,,108,19,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,132,19,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,170,16,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Beagle,,,,176,18,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Boxer,American Bobtail,,,57,24,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,Persian,,,195,21,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,,,144,16,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Boxer,,,,186,13,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,144,25,0
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Labrador Retriever,Siamese,Cory Catfish,Parrotlet,187,19,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,118,24,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Bulldog,,,,109,17,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,,,,70,25,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Golden Retriever,,,,97,22,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,101,15,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,127,20,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Beagle,,,,137,24,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Boxer,Sphynx,Guppy,Parrotlet,146,20,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Beagle,Siamese,Guppy,Lovebird,199,19,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Beagle,,,,163,19,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,Scottish Fold,,,78,26,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,Siamese,,,109,26,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,Sphynx,,,158,13,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Beagle,,,,146,13,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,American Bobtail,,,108,18,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,144,21,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,German Shepherd,,,,162,15,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,,,,119,27,0
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Golden Retriever,Maine Coone,,,122,24,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,Cory Catfish,Parrotlet,107,14,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Labrador Retriever,,,,98,15,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,134,20,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,Angelfish,Finch,70,26,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Bulldog,,,,121,17,1
